ID,Source,RA_ICRS,DE_ICRS,BP_RP,Gmag,Rad,BPmag,RPmag
72179,2215178933954312448,351.82089824095,70.35976289489,0.22685300000000108,5.571363,2.315,5.6453050000000005,5.418451999999999
58628,2060590416602748416,304.61962060799,36.99989745559,0.04852499999999971,5.57188,1.7517,5.58058,5.532055000000001
81557,2960561059245715968,75.97208798410999,-24.3883160361,0.129486,5.573591,1.8854,5.611863,5.482377
81093,1588975588412216576,226.35720532511,48.1510979041,-0.010613000000000206,5.579378,2.0897,5.565291,5.575904
88230,1855937763254222592,309.26954461035,26.46189388727,-0.058670999999999474,5.5801620000000005,2.291,5.54928,5.607951
27233,565525976023772288,18.07241695943,79.67394179451999,0.04675200000000057,5.584767,2.4345,5.592087,5.545335
39106,1846740215346263936,321.14193275801,26.17458354039,0.46123599999999954,5.585765,3.2110000000000003,5.751461,5.290225
11017,560881879425930112,38.62930148974,76.71792198823,2.6430109999999996,5.590299,99.2988,7.036737,4.393726
34443,1562168842092340352,203.53029011446,55.34840809962,-0.023746000000000045,5.59287,2.4456,5.573586,5.597332
11533,348684450322398976,25.16585933646,43.29748897229,0.2919710000000002,5.597114,3.1074,5.696947,5.404976
33032,1083720411714068352,124.46002045787,59.57114543016999,0.24875899999999973,5.598015,3.1582,5.677542,5.428783
8,3665501184671104,45.59389899409,4.35291423416,-0.14166799999999924,5.600941000000001,2.7836,5.543642,5.685309999999999
75212,2451838022871837312,23.65784669926,-15.676374654620002,0.07496399999999959,5.611201,1.7107,5.627644999999999,5.552681
30416,103563657351014144,36.7800226524,27.01205883959,1.6290239999999994,5.611208,22.81,6.379554,4.75053
75747,2694123759468340352,326.80820636149,2.68610756598,0.048363000000000156,5.617033999999999,4.4656,5.619479,5.571116
12680,383275940831929728,3.37777193842,41.03472004815,0.47049899999999933,5.619107,1.7116,5.788641999999999,5.318143
41718,1901075056335332608,337.50772629854,32.57257698565,-0.02751899999999896,5.623025,3.1977,5.602066000000001,5.629585
59228,2064128301409598464,306.89258520738,38.44004410131,0.10226700000000033,5.626205000000001,2.5265,5.648844,5.546577
34499,1595903095782563072,230.02154135993,51.9585658943,0.16235899999999948,5.626817,2.1339,5.681207,5.518848
